path	title	source_file	source_type	confidence	date	tags	first_body_line
Projects/bmad-core/elicitation-methods-data.md	Elicitation Methods Data	3. Personal\DEV\BMAD-METHOD-main\bmad-core\data\elicitation-methods.md	md	0.8	2025-07-20	[personal]	# Elicitation Methods Data
Projects/bmad-core/facilitate-brainstorming-session.md	facilitate brainstorming session	3. Personal\DEV\BMAD-METHOD-main\bmad-core\tasks\facilitate-brainstorming-session.md	md	0.8	2025-07-20	[personal, idea]	---
Projects/bmad-core/front-end-architecture-tmpl.md	front end architecture tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\front-end-architecture-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/bmad-core/front-end-spec-tmpl.md	front end spec tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\front-end-spec-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/bmad-core/fullstack-architecture-tmpl.md	fullstack architecture tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\fullstack-architecture-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/bmad-core/greenfield-fullstack.md	greenfield fullstack	3. Personal\DEV\BMAD-METHOD-main\bmad-core\workflows\greenfield-fullstack.yaml	yaml	0.5	2025-07-20	[work]	```yaml
Projects/bmad-core/greenfield-service.md	greenfield service	3. Personal\DEV\BMAD-METHOD-main\bmad-core\workflows\greenfield-service.yaml	yaml	0.5	2025-07-20	[work]	```yaml
Projects/bmad-core/greenfield-ui.md	greenfield ui	3. Personal\DEV\BMAD-METHOD-main\bmad-core\workflows\greenfield-ui.yaml	yaml	0.5	2025-07-20	[work]	```yaml
Projects/bmad-core/index-documentation-task.md	Index Documentation Task	3. Personal\DEV\BMAD-METHOD-main\bmad-core\tasks\index-docs.md	md	0.8	2025-07-20	[personal]	# Index Documentation Task
Projects/bmad-core/kb-mode-interaction-task.md	KB Mode Interaction Task	3. Personal\DEV\BMAD-METHOD-main\bmad-core\tasks\kb-mode-interaction.md	md	0.8	2025-07-20	[personal]	# KB Mode Interaction Task
Projects/bmad-core/market-research-tmpl.md	market research tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\market-research-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/bmad-core/pm.md	pm	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agents\pm.md	md	0.8	2025-07-20	[personal]	# pm
Projects/bmad-core/po.md	po	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agents\po.md	md	0.8	2025-07-20	[personal]	# po
Projects/bmad-core/prd-tmpl.md	prd tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\prd-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/bmad-core/product-manager-(pm)-requirements-checklist.md	Product Manager (PM) Requirements Checklist	3. Personal\DEV\BMAD-METHOD-main\bmad-core\checklists\pm-checklist.md	md	0.8	2025-07-20	[personal]	# Product Manager (PM) Requirements Checklist
Projects/bmad-core/product-owner-(po)-master-validation-checklist.md	Product Owner (PO) Master Validation Checklist	3. Personal\DEV\BMAD-METHOD-main\bmad-core\checklists\po-master-checklist.md	md	0.8	2025-07-20	[personal]	# Product Owner (PO) Master Validation Checklist
Projects/bmad-core/project-brief-tmpl.md	project brief tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\project-brief-tmpl.yaml	yaml	0.5	2025-07-20	[personal, project]	```yaml
Projects/bmad-core/qa.md	qa	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agents\qa.md	md	0.8	2025-07-20	[personal]	# qa
Projects/bmad-core/review-story.md	review-story	3. Personal\DEV\BMAD-METHOD-main\bmad-core\tasks\review-story.md	md	0.8	2025-07-20	[personal]	# review-story
Projects/bmad-core/sm.md	sm	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agents\sm.md	md	0.8	2025-07-20	[personal]	# sm
Projects/bmad-core/story-definition-of-done-(dod)-checklist.md	Story Definition of Done (DoD) Checklist	3. Personal\DEV\BMAD-METHOD-main\bmad-core\checklists\story-dod-checklist.md	md	0.8	2025-07-20	[personal]	# Story Definition of Done (DoD) Checklist
Projects/bmad-core/story-draft-checklist.md	Story Draft Checklist	3. Personal\DEV\BMAD-METHOD-main\bmad-core\checklists\story-draft-checklist.md	md	0.8	2025-07-20	[personal, active]	# Story Draft Checklist
Projects/bmad-core/story-tmpl.md	story tmpl	3. Personal\DEV\BMAD-METHOD-main\bmad-core\templates\story-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/bmad-core/team-all.md	team all	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agent-teams\team-all.yaml	yaml	0.5	2025-07-20	[personal]	```yaml
Projects/bmad-core/team-fullstack.md	team fullstack	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agent-teams\team-fullstack.yaml	yaml	0.5	2025-07-20	[personal]	```yaml
Projects/bmad-core/team-ide-minimal.md	team ide minimal	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agent-teams\team-ide-minimal.yaml	yaml	0.5	2025-07-20	[personal]	```yaml
Projects/bmad-core/team-no-ui.md	team no ui	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agent-teams\team-no-ui.yaml	yaml	0.5	2025-07-20	[personal]	```yaml
Projects/bmad-core/user-defined-preferred-patterns-and-preferences.md	User-Defined Preferred Patterns and Preferences	3. Personal\DEV\BMAD-METHOD-main\bmad-core\data\technical-preferences.md	md	0.8	2025-07-20	[personal, reference]	# User-Defined Preferred Patterns and Preferences
Projects/bmad-core/ux-expert.md	ux-expert	3. Personal\DEV\BMAD-METHOD-main\bmad-core\agents\ux-expert.md	md	0.8	2025-07-20	[personal]	# ux-expert
Projects/bmad-core/validate-next-story-task.md	Validate Next Story Task	3. Personal\DEV\BMAD-METHOD-main\bmad-core\tasks\validate-next-story.md	md	0.8	2025-07-20	[personal]	# Validate Next Story Task
Projects/bmad-core/_index.md	bmad-core						# bmad-core
Projects/c98f4b6df4959171387b.js/c98f4b6df4959171387b.md	c98f4b6df4959171387b	3. Personal\DEV\MindBoost - Replit_files\c98f4b6df4959171387b.js	js	0.5	2025-05-15	[personal]	```js
Projects/client/client.md	client	3. Personal\DEV\MindBoost - Replit_files\client	(none)	0.4	2025-05-15	[personal]	import "/@fs/home/runner/workspace/node_modules/vite/dist/client/env.mjs";
Projects/common/bmad-document-template-specification.md	BMad Document Template Specification	3. Personal\DEV\BMAD-METHOD-main\common\utils\bmad-doc-template.md	md	0.8	2025-07-20	[personal, template]	# BMad Document Template Specification
Projects/common/checklist-validation-task.md	Checklist Validation Task	3. Personal\DEV\BMAD-METHOD-main\common\tasks\execute-checklist.md	md	0.8	2025-07-20	[personal]	# Checklist Validation Task
Projects/common/create-document-from-template-(yaml-driven).md	Create Document from Template (YAML Driven)	3. Personal\DEV\BMAD-METHOD-main\common\tasks\create-doc.md	md	0.8	2025-07-20	[personal]	# Create Document from Template (YAML Driven)
Projects/common/workflow-management.md	Workflow Management	3. Personal\DEV\BMAD-METHOD-main\common\utils\workflow-management.md	md	0.8	2025-07-20	[work]	# Workflow Management
Projects/common/_index.md	common						# common
Projects/common.js/common.md	common	3. Personal\DEV\MindBoost - Replit_files\common.js	js	0.5	2025-05-15	[personal]	```js
Projects/companysearcher.ipynb/companysearcher.md	CompanySearcher	3. Personal\DEV\Company Searcher\CompanySearcher.ipynb	ipynb	0.4	2025-07-18	[personal]	{
Projects/contributing.md/contributing-to-this-project.md	Contributing to this project	3. Personal\DEV\BMAD-METHOD-main\CONTRIBUTING.md	md	0.8	2025-07-20	[personal]	# Contributing to this project
Projects/controller-with-preconnect-9c1c52988a43aa380fa30b250d1cfb6a.js/controller-with-preconnect-9c1c52988a43aa380fa30b250d1cfb6a.md	controller with preconnect 9c1c52988a43aa380fa30b250d1cfb6a	3. Personal\DEV\MindBoost - Replit_files\controller-with-preconnect-9c1c52988a43aa380fa30b250d1cfb6a.js	js	0.5	2025-05-15	[personal]	```js
Projects/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec(1).html/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.md	controller with preconnect e94cecf48d2f70df939adbbb1ae958ec	3. Personal\DEV\MindBoost - Replit_files\controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.html	html	0.8	2025-05-15	[personal]	
Projects/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.html/controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.md	controller with preconnect e94cecf48d2f70df939adbbb1ae958ec	3. Personal\DEV\MindBoost - Replit_files\controller-with-preconnect-e94cecf48d2f70df939adbbb1ae958ec.html	html	0.8	2025-05-15	[personal]	
Projects/controls.js/controls.md	controls	3. Personal\DEV\MindBoost - Replit_files\controls.js	js	0.5	2025-05-15	[personal]	```js
Projects/css2/css2.md	css2	3. Personal\DEV\MindBoost - Replit_files\css2	(none)	0.4	2025-05-15	[personal]	/* cyrillic-ext */
Projects/DayVibe/_index.md	DayVibe				"2026-05-10"		# DayVibe
Projects/DayVibe/Content/Big Book of Ideas.md	Jan & Thomas's Big Book of Ideas				"2026-05-10"		# Big Box of Ideas
Projects/DayVibe/Content/_index.md	Content				"2026-05-10"		# Content
Projects/DayVibe/Content/Write Copy/Copy for Website.md	COPY FOR WEBSTITE				"2026-05-10"		### **HERO SECTION:**
Projects/DayVibe/Content/Write Copy/_index.md	Write Copy				"2026-05-10"		# Write Copy
Projects/DayVibe/Design/Brand Guidelines.md	Branding Prompts Framework				"2026-05-10"		# 
Projects/DayVibe/Design/Brand with AI.md	How to Create a Brand with AI By Kinso				"2026-05-10"		# *HOW TO CREATE A BRAND WITH AI*
Projects/DayVibe/Design/_index.md	Design				"2026-05-10"		# Design
Projects/DayVibe/Design/Avatar Assets/access.md	access				"2026-05-10"		
Projects/DayVibe/Design/Avatar Assets/avatar_imgur.md	avatar imgur				"2026-05-10"		Avatar link: https://i.imgur.com/W3p96U5.png
Projects/DayVibe/Design/Avatar Assets/_index.md	Avatar Assets				"2026-05-10"		# Avatar Assets
Projects/DayVibe/Legal/Privacy Policy.md	dayvibe privacy policy				"2026-05-10"		**DayVibe Privacy Policy**
Projects/DayVibe/Legal/Terms of Service.md	DayVibe Terms of Service Research				"2026-05-10"		# **Terms of Service for DayVibe's Waiting List Program: A Comprehensive Legal Compliance Report**
Projects/DayVibe/Legal/_index.md	Legal				"2026-05-10"		# Legal
Projects/DayVibe/Marketing/Avatar Accountable Alex.md	DayVibe Primary Customer Avatar   Accountable Alex 				"2026-05-10"		### **DayVibe Primary Customer Avatar: "Accountable Alex"**
Projects/DayVibe/Marketing/Customer Pain Points.md	DayVibe   Customer Pain				"2026-05-10"		# **Pain Discovery**
Projects/DayVibe/Marketing/Find and Reach Target Market.md	e Customer Avatar  Find and Reach Your Target Market				"2026-05-10"		# e Customer Avatar: Find and Reach Your Target Market
Projects/DayVibe/Marketing/GTM Checklist.md	GTM Marketing Checklist				"2026-05-10"		# 
Projects/DayVibe/Marketing/Guide Creating Customer Avatar.md	Guide to Creating a Customer Avatar				"2026-05-10"		# **Guide to Creating a Customer Avatar**
Projects/DayVibe/Marketing/How to Create Customer Avatar.md	How to create your customer avatar				"2026-05-10"		# **How to create your customer avatar**
Projects/DayVibe/Marketing/Marketing Strategy.md	DayVibe App Marketing Strategy Breakdown				"2026-05-10"		# **DayVibe App Marketing Strategy Breakdown**
Projects/DayVibe/Marketing/Persona Identification.md	Persona Identification for Self Reflection Product				"2026-05-10"		# **High-Potential Persona Identification for DayVibe: A Strategic GTM Report**
Projects/DayVibe/Marketing/Prompt Start V3.md	PROMPT START (V3)				"2026-05-10"		\*\*ROLE:\*\* You are DayVibe AI, a supportive and friendly psychologist, life coach, and business coach. Your tone is w
Projects/DayVibe/Marketing/Video Assets.md	Video Assets				"2026-05-10"		# DayVibe Video Assets
Projects/DayVibe/Marketing/_index.md	Marketing				"2026-05-10"		# Marketing
Projects/DayVibe/Meetings/2025-10-12.md	20251012				"2026-05-10"		UI 
Projects/DayVibe/Meetings/_index.md	Meetings				"2026-05-10"		# Meetings
Projects/DayVibe/Product/DayVibe Product Brief.md	DayVibe Developer Product Brief				"2026-05-10"		**DayVibe (Developer-Oriented Product Brief)**
Projects/DayVibe/Product/PRD.md	PRD DayVibe				"2026-05-10"		# DayVibe MVP Build Instructions for Replit
Projects/DayVibe/Product/Tech Stack.md	Tech Stack				"2026-05-10"		Tech considerations
Projects/DayVibe/Product/To-Do App.md	To Do App				"2026-05-10"		Avatar Finalization
Projects/DayVibe/Product/_index.md	Product				"2026-05-10"		# Product
Projects/DayVibe/Research/AI Tools Guide.md	AI Tools Guide				"2026-05-10"		# 
Projects/DayVibe/Research/Co-Founder Framework.md	ChatGPT Co Founder Framework				"2026-05-10"		*CO FOUNDER FRAMEWORK*
Projects/DayVibe/Research/Competitor Analysis.md	Competitors Prompt				"2026-05-10"		*COMPETITOR PROMPT*
Projects/DayVibe/Research/Deep Research Framework.md	Deep Research Framework				"2026-05-10"		# 
Projects/DayVibe/Research/Interview Framework.md	Interview Framework Template				"2026-05-10"		# 
Projects/DayVibe/Research/Market Size.md	Market Size Prompt				"2026-05-10"		*MARKET SIZE PROMPT*
Projects/DayVibe/Research/Pitch Deck Framework.md	Pitch Deck Framework				"2026-05-10"		# 
Projects/DayVibe/Research/Thought Partner.md	ChatGPT Thought Partner Doc				"2026-05-10"		# AI Thought Partner Prompts
Projects/DayVibe/Research/_index.md	Research				"2026-05-10"		# Research
Projects/dayvibe-v4/script.md	script	3. Personal\DEV\Website DayVibe\DayVibe V4\script.js	js	0.5	2025-07-21	[personal]	```js
Projects/dayvibe-v4/style.md	style	3. Personal\DEV\Website DayVibe\DayVibe V4\style.css	css	0.5	2025-07-21	[personal]	```css
Projects/dayvibe-v4/v4.md	V4	3. Personal\DEV\Website DayVibe\DayVibe V4\V4.html	html	0.8	2025-07-21	[personal]	DayVibe - Turn Daily Patterns Into Life-Changing Opportunities 
Projects/dayvibe-v4/_index.md	dayvibe-v4						# dayvibe-v4
Projects/dayvibe-workspace.code-workspace/dayvibe-workspace.md	DayVibe Workspace	3. Personal\DEV\Website DayVibe\DayVibe Workspace.code-workspace	code-workspace	0.4	2025-07-10	[work]	{
Projects/desktop-bb5cc2b74ad57ae2.js/desktop-bb5cc2b74ad57ae2.md	desktop bb5cc2b74ad57ae2	3. Personal\DEV\MindBoost - Replit_files\desktop-bb5cc2b74ad57ae2.js	js	0.5	2025-05-15	[personal]	```js
Projects/dist/web-agent-bundle-instructions.md	Web Agent Bundle Instructions	3. Personal\DEV\BMAD-METHOD-main\dist\teams\team-no-ui.txt	txt	0.8	2025-07-20	[personal]	# Web Agent Bundle Instructions
Projects/dist/_index.md	dist						# dist
Projects/docs/bmad-method-guiding-principles.md	BMad Method Guiding Principles	3. Personal\DEV\BMAD-METHOD-main\docs\GUIDING-PRINCIPLES.md	md	0.8	2025-07-20	[personal]	# BMad Method Guiding Principles
Projects/docs/how-to-contribute-with-pull-requests.md	How to Contribute with Pull Requests	3. Personal\DEV\BMAD-METHOD-main\docs\how-to-contribute-with-pull-requests.md	md	0.8	2025-07-20	[personal]	# How to Contribute with Pull Requests
Projects/docs/how-to-release-a-new-version.md	How to Release a New Version	3. Personal\DEV\BMAD-METHOD-main\docs\versioning-and-releases.md	md	0.8	2025-07-20	[personal]	# How to Release a New Version
Projects/docs/the-power-of-bmad-expansion-packs.md	The Power of BMad Expansion Packs	3. Personal\DEV\BMAD-METHOD-main\docs\expansion-packs.md	md	0.8	2025-07-20	[personal]	# The Power of BMad Expansion Packs
Projects/docs/version-history.md	Version History	3. Personal\DEV\BMAD-METHOD-main\docs\versions.md	md	0.8	2025-07-20	[personal]	# Version History
Projects/docs/_index.md	docs						# docs
Projects/enterprise.js/enterprise.md	enterprise	3. Personal\DEV\MindBoost - Replit_files\enterprise.js	js	0.5	2025-05-15	[personal]	```js
Projects/eruda.js/eruda.md	eruda	3. Personal\DEV\MindBoost - Replit_files\eruda.js	js	0.5	2025-05-15	[personal]	```js
Projects/events(1).js/events.md	events	3. Personal\DEV\MindBoost - Replit_files\events.js	js	0.5	2025-05-15	[personal]	```js
Projects/events(2).js/events.md	events	3. Personal\DEV\MindBoost - Replit_files\events.js	js	0.5	2025-05-15	[personal]	```js
Projects/events.js/events.md	events	3. Personal\DEV\MindBoost - Replit_files\events.js	js	0.5	2025-05-15	[personal]	```js
Projects/expansion-packs/advanced-game-design-elicitation-task.md	Advanced Game Design Elicitation Task	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\tasks\advanced-elicitation.md	md	0.8	2025-07-20	[personal]	# Advanced Game Design Elicitation Task
Projects/expansion-packs/bmad-infrastructure-devops-expansion-pack-knowledge-base.md	BMad Infrastructure DevOps Expansion Pack Knowledge Base	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-infrastructure-devops\data\bmad-kb.md	md	0.8	2025-07-20	[personal]	# BMad Infrastructure DevOps Expansion Pack Knowledge Base
Projects/expansion-packs/bmad-method-expansion-packs.md	BMad Method Expansion Packs	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\README.md	md	0.8	2025-07-20	[personal, reference]	# BMad Method Expansion Packs
Projects/expansion-packs/config.md	config	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-infrastructure-devops\config.yaml	yaml	0.5	2025-07-20	[personal]	```yaml
Projects/expansion-packs/create-game-development-story-task.md	Create Game Development Story Task	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\tasks\create-game-story.md	md	0.8	2025-07-20	[personal]	# Create Game Development Story Task
Projects/expansion-packs/game-architecture-tmpl.md	game architecture tmpl	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\templates\game-architecture-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/expansion-packs/game-brief-tmpl.md	game brief tmpl	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\templates\game-brief-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/expansion-packs/game-design-brainstorming-techniques-task.md	Game Design Brainstorming Techniques Task	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\tasks\game-design-brainstorming.md	md	0.8	2025-07-20	[personal, idea]	# Game Design Brainstorming Techniques Task
Projects/expansion-packs/game-design-doc-tmpl.md	game design doc tmpl	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\templates\game-design-doc-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/expansion-packs/game-design-document-quality-checklist.md	Game Design Document Quality Checklist	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\checklists\game-design-checklist.md	md	0.8	2025-07-20	[personal]	# Game Design Document Quality Checklist
Projects/expansion-packs/game-designer.md	game-designer	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\agents\game-designer.md	md	0.8	2025-07-20	[personal]	# game-designer
Projects/expansion-packs/game-dev-greenfield.md	game dev greenfield	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\workflows\game-dev-greenfield.yaml	yaml	0.5	2025-07-20	[work]	```yaml
Projects/expansion-packs/game-developer.md	game-developer	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\agents\game-developer.md	md	0.8	2025-07-20	[personal]	# game-developer
Projects/expansion-packs/game-development-bmad-knowledge-base.md	Game Development BMad Knowledge Base	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\data\bmad-kb.md	md	0.8	2025-07-20	[personal]	# Game Development BMad Knowledge Base
Projects/expansion-packs/game-development-guidelines-(unity-&-c#).md	Game Development Guidelines (Unity & C#)	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\data\development-guidelines.md	md	0.8	2025-07-20	[personal, reference]	# Game Development Guidelines (Unity & C#)
Projects/expansion-packs/game-development-guidelines.md	Game Development Guidelines	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-phaser-game-dev\data\development-guidelines.md	md	0.8	2025-07-20	[personal, reference]	# Game Development Guidelines
Projects/expansion-packs/game-development-story-definition-of-done-checklist.md	Game Development Story Definition of Done Checklist	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\checklists\game-story-dod-checklist.md	md	0.8	2025-07-20	[personal]	# Game Development Story Definition of Done Checklist
Projects/expansion-packs/game-prototype.md	game prototype	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\workflows\game-prototype.yaml	yaml	0.5	2025-07-20	[work]	```yaml
Projects/expansion-packs/game-sm.md	game-sm	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\agents\game-sm.md	md	0.8	2025-07-20	[personal]	# game-sm
Projects/expansion-packs/game-story-tmpl.md	game story tmpl	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-2d-unity-game-dev\templates\game-story-tmpl.yaml	yaml	0.5	2025-07-20	[personal, template]	```yaml
Projects/expansion-packs/infra-devops-platform.md	infra-devops-platform	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-infrastructure-devops\agents\infra-devops-platform.md	md	0.8	2025-07-20	[personal]	# infra-devops-platform
Projects/expansion-packs/infrastructure-&-devops-expansion-pack.md	Infrastructure & DevOps Expansion Pack	3. Personal\DEV\BMAD-METHOD-main\expansion-packs\bmad-infrastructure-devops\README.md	md	0.8	2025-07-20	[personal, reference]	# Infrastructure & DevOps Expansion Pack
