path	bucket	proposed_new_path	reason	confidence
Resources/personal/2023-12-03-as2021-tutorial24.md	daily-note	Daily/2023/12/2023-12-03-as2021-tutorial24.md	dated personal/journal	high
Resources/personal/2023-12-12-statistics-week-1.md	daily-note	Daily/2023/12/2023-12-12-statistics-week-1.md	dated personal/journal	high
Resources/personal/2023-12-18-summaries-capstone-papers.md	daily-note	Daily/2023/12/2023-12-18-summaries-capstone-papers.md	dated personal/journal	high
Resources/personal/2024-01-22-certifcate-thomas-wielinga-premaster.md	daily-note	Daily/2024/01/2024-01-22-certifcate-thomas-wielinga-premaster.md	dated personal/journal	high
Resources/personal/2024-01-22-letter-of-recommendation-thomas-wielinga-premaster.md	daily-note	Daily/2024/01/2024-01-22-letter-of-recommendation-thomas-wielinga-premaster.md	dated personal/journal	high
Resources/personal/2024-03-18-adrian-payne-and-pennie-frow.md	daily-note	Daily/2024/03/2024-03-18-adrian-payne-and-pennie-frow.md	dated personal/journal	high
Resources/personal/2024-03-18-factors-of-effective-strategy-implementation-empirical.md	daily-note	Daily/2024/03/2024-03-18-factors-of-effective-strategy-implementation-empirical.md	dated personal/journal	high
Resources/personal/2024-03-18-hambrick-and-fredrickson.md	daily-note	Daily/2024/03/2024-03-18-hambrick-and-fredrickson.md	dated personal/journal	high
Resources/personal/2024-03-18-james-richardson.md	daily-note	Daily/2024/03/2024-03-18-james-richardson.md	dated personal/journal	high
Resources/personal/2024-03-18-strategic-market-positioning-for-expansion.md	daily-note	Daily/2024/03/2024-03-18-strategic-market-positioning-for-expansion.md	dated personal/journal	high
Resources/personal/2024-03-19-2024-cbre-real-estate-market-outlook-en.md	daily-note	Daily/2024/03/2024-03-19-2024-cbre-real-estate-market-outlook-en.md	dated personal/journal	high
Resources/personal/2024-03-19-en-colliers-hotelmarktbericht-deutschland-2022.md	daily-note	Daily/2024/03/2024-03-19-en-colliers-hotelmarktbericht-deutschland-2022.md	dated personal/journal	high
Resources/personal/2024-03-19-en-hotelmarktbericht-deutschland-2023-colliers.md	daily-note	Daily/2024/03/2024-03-19-en-hotelmarktbericht-deutschland-2023-colliers.md	dated personal/journal	high
Resources/personal/2024-03-19-europe-hotel-market-q3-2023.md	daily-note	Daily/2024/03/2024-03-19-europe-hotel-market-q3-2023.md	dated personal/journal	high
Resources/personal/2024-03-19-european-real-estate-market-outlook-2024.md	daily-note	Daily/2024/03/2024-03-19-european-real-estate-market-outlook-2024.md	dated personal/journal	high
Resources/personal/2024-03-19-germany-hotels-chains-2022.md	daily-note	Daily/2024/03/2024-03-19-germany-hotels-chains-2022.md	dated personal/journal	high
Resources/personal/2024-03-19-netherlands-real-estate-market-outlook-report-2024-en.md	daily-note	Daily/2024/03/2024-03-19-netherlands-real-estate-market-outlook-report-2024-en.md	dated personal/journal	high
Resources/personal/2024-05-31-blh-brandbook.md	daily-note	Daily/2024/05/2024-05-31-blh-brandbook.md	dated personal/journal	high
Resources/personal/_index.md	keep-in-place		index/system file	high
Resources/personal-documents/0320544e757bee61c188481a57aa276501d1da.md	junk-binary	Archive/Junk/binary/0320544e757bee61c188481a57aa276501d1da.md	git object	high
Resources/personal-documents/04482eec7e22780cb97dffd64ad52be69a7377.md	junk-binary	Archive/Junk/binary/04482eec7e22780cb97dffd64ad52be69a7377.md	git object	high
Resources/personal-documents/06008d58d56198d309c94042b56fa0983d594e.md	junk-binary	Archive/Junk/binary/06008d58d56198d309c94042b56fa0983d594e.md	git object	high
Resources/personal-documents/07793daeb2d787e13f6b9d1f11bc7b8dd075d0.md	junk-binary	Archive/Junk/binary/07793daeb2d787e13f6b9d1f11bc7b8dd075d0.md	git object	high
Resources/personal-documents/0895843d50b701decdb349f718f3c0426e2975.md	junk-binary	Archive/Junk/binary/0895843d50b701decdb349f718f3c0426e2975.md	git object	high
Resources/personal-documents/0c6df7d93db09f9bee32fee010f01887035001.md	junk-binary	Archive/Junk/binary/0c6df7d93db09f9bee32fee010f01887035001.md	git object	high
Resources/personal-documents/0d3427be48340c3bbcf03fbad21d69cd049970.md	junk-binary	Archive/Junk/binary/0d3427be48340c3bbcf03fbad21d69cd049970.md	git object	high
Resources/personal-documents/0fb44d3ed76b394d3d8510a4cb63e882417e89.md	junk-binary	Archive/Junk/binary/0fb44d3ed76b394d3d8510a4cb63e882417e89.md	git object	high
Resources/personal-documents/0fb879a010f27ff86f1078b1ea7a5c1f30ce4f.md	junk-binary	Archive/Junk/binary/0fb879a010f27ff86f1078b1ea7a5c1f30ce4f.md	git object	high
Resources/personal-documents/15b03f8b7663f4f3470d1ccfde5057ef26a919.md	junk-binary	Archive/Junk/binary/15b03f8b7663f4f3470d1ccfde5057ef26a919.md	git object	high
Resources/personal-documents/16087f364545a55ff63ed30d25186acc1a4f01.md	junk-binary	Archive/Junk/binary/16087f364545a55ff63ed30d25186acc1a4f01.md	git object	high
Resources/personal-documents/1920d1774e7837b8c85b3797344b1c3d9dc09e.md	junk-binary	Archive/Junk/binary/1920d1774e7837b8c85b3797344b1c3d9dc09e.md	git object	high
Resources/personal-documents/19db2edd43d2acb2077b74308a592207658184.md	junk-binary	Archive/Junk/binary/19db2edd43d2acb2077b74308a592207658184.md	git object	high
Resources/personal-documents/1bfbd79f7bd873f53fc51ee778c6cb9802028a.md	junk-binary	Archive/Junk/binary/1bfbd79f7bd873f53fc51ee778c6cb9802028a.md	git object	high
Resources/personal-documents/1d44258ae476101d601900513488d00a82b23c.md	junk-binary	Archive/Junk/binary/1d44258ae476101d601900513488d00a82b23c.md	git object	high
Resources/personal-documents/232b0da74d0e09ebf969825f4a01d7b0e41ec8.md	junk-binary	Archive/Junk/binary/232b0da74d0e09ebf969825f4a01d7b0e41ec8.md	git object	high
Resources/personal-documents/245f0da5db785a822da2f869ce80a82c82bcb7.md	junk-binary	Archive/Junk/binary/245f0da5db785a822da2f869ce80a82c82bcb7.md	git object	high
Resources/personal-documents/28a9cd3f949725e0502147116ff47e92852bfd.md	junk-binary	Archive/Junk/binary/28a9cd3f949725e0502147116ff47e92852bfd.md	git object	high
Resources/personal-documents/2f4939e6613fba58148a66c4021f8a4358469b.md	junk-binary	Archive/Junk/binary/2f4939e6613fba58148a66c4021f8a4358469b.md	git object	high
Resources/personal-documents/2f917e97569e66dea499a6f1328b5deab3dded.md	junk-binary	Archive/Junk/binary/2f917e97569e66dea499a6f1328b5deab3dded.md	git object	high
Resources/personal-documents/382f08178d8622adc6a4f0e5a1ddbde3784bb3.md	junk-binary	Archive/Junk/binary/382f08178d8622adc6a4f0e5a1ddbde3784bb3.md	git object	high
Resources/personal-documents/383e9684d9043d3a3f9007ce202d85ac1281fe.md	junk-binary	Archive/Junk/binary/383e9684d9043d3a3f9007ce202d85ac1281fe.md	git object	high
Resources/personal-documents/3b67b047355d224c9bda0f4f65548a8bda76e8.md	junk-binary	Archive/Junk/binary/3b67b047355d224c9bda0f4f65548a8bda76e8.md	git object	high
Resources/personal-documents/3f4808eb8808787d4782853b2fdfd71fb38e0d.md	junk-binary	Archive/Junk/binary/3f4808eb8808787d4782853b2fdfd71fb38e0d.md	git object	high
Resources/personal-documents/40a4dabdd591ad6530eadfe18efc10d03cc835.md	junk-binary	Archive/Junk/binary/40a4dabdd591ad6530eadfe18efc10d03cc835.md	git object	high
Resources/personal-documents/482ca78eb47f33cf46566cec0b8628beb128f0.md	junk-binary	Archive/Junk/binary/482ca78eb47f33cf46566cec0b8628beb128f0.md	git object	high
Resources/personal-documents/4af3ee58031c61d11cd17652e7f77be4bdb494.md	junk-binary	Archive/Junk/binary/4af3ee58031c61d11cd17652e7f77be4bdb494.md	git object	high
Resources/personal-documents/4b808004afb14bf7d726703f8069ad65330cf5.md	junk-binary	Archive/Junk/binary/4b808004afb14bf7d726703f8069ad65330cf5.md	git object	high
Resources/personal-documents/4c2cdd06058e1e74af007667372832d8db031b.md	junk-binary	Archive/Junk/binary/4c2cdd06058e1e74af007667372832d8db031b.md	git object	high
Resources/personal-documents/4c7d0832e5618246c6fd072c9dee3ce104e93a.md	junk-binary	Archive/Junk/binary/4c7d0832e5618246c6fd072c9dee3ce104e93a.md	git object	high
Resources/personal-documents/4dd348ecdc3dfcbe262cf365df84ca47b3c3c8.md	junk-binary	Archive/Junk/binary/4dd348ecdc3dfcbe262cf365df84ca47b3c3c8.md	git object	high
Resources/personal-documents/4e8267f82059c939d04ac4cbef2469c73a3841.md	junk-binary	Archive/Junk/binary/4e8267f82059c939d04ac4cbef2469c73a3841.md	git object	high
Resources/personal-documents/4fa22986f93af5e660f46aeba7fef30a20b939.md	junk-binary	Archive/Junk/binary/4fa22986f93af5e660f46aeba7fef30a20b939.md	git object	high
Resources/personal-documents/50ae76b10628d7581d7983ba839fe8886a9a68.md	junk-binary	Archive/Junk/binary/50ae76b10628d7581d7983ba839fe8886a9a68.md	git object	high
Resources/personal-documents/50c46a825faf9ad40631a8880466e5d1a7b679.md	junk-binary	Archive/Junk/binary/50c46a825faf9ad40631a8880466e5d1a7b679.md	git object	high
Resources/personal-documents/53f7a1b4936fb33a4b488102d17bb30bc133cd.md	junk-binary	Archive/Junk/binary/53f7a1b4936fb33a4b488102d17bb30bc133cd.md	git object	high
Resources/personal-documents/55149303481bb989f176a6c483b1b853790554.md	junk-binary	Archive/Junk/binary/55149303481bb989f176a6c483b1b853790554.md	git object	high
Resources/personal-documents/5d97e7a169ed28dc94cbaa36e6f22ca473f334.md	junk-binary	Archive/Junk/binary/5d97e7a169ed28dc94cbaa36e6f22ca473f334.md	git object	high
Resources/personal-documents/5f5c29c1719ed9383cd1ad71656165135eaf71.md	junk-binary	Archive/Junk/binary/5f5c29c1719ed9383cd1ad71656165135eaf71.md	git object	high
Resources/personal-documents/60463fdea2e0ad0ad9cd3061079c7b27726e5c.md	junk-binary	Archive/Junk/binary/60463fdea2e0ad0ad9cd3061079c7b27726e5c.md	git object	high
Resources/personal-documents/61bff7fd5ae7a4187e8906d6d1c12858f9db18.md	junk-binary	Archive/Junk/binary/61bff7fd5ae7a4187e8906d6d1c12858f9db18.md	git object	high
Resources/personal-documents/63c26b53815d66a72184a730d81aa6325a1862.md	junk-binary	Archive/Junk/binary/63c26b53815d66a72184a730d81aa6325a1862.md	git object	high
Resources/personal-documents/63ddb78b6397650261f89debccc3fe53d0830a.md	junk-binary	Archive/Junk/binary/63ddb78b6397650261f89debccc3fe53d0830a.md	git object	high
Resources/personal-documents/64ff5c74fcef0f8bf9c1aa3baf1438ccb7eb06.md	junk-binary	Archive/Junk/binary/64ff5c74fcef0f8bf9c1aa3baf1438ccb7eb06.md	git object	high
Resources/personal-documents/67300f66cbcc82a62b448944dcd6f26bf4c831.md	junk-binary	Archive/Junk/binary/67300f66cbcc82a62b448944dcd6f26bf4c831.md	git object	high
Resources/personal-documents/6a7dcd3ef1696612d22bd978cb1b12c4ce35dd.md	junk-binary	Archive/Junk/binary/6a7dcd3ef1696612d22bd978cb1b12c4ce35dd.md	git object	high
Resources/personal-documents/7120ae32037ba68103e23ae76bde8305e78081.md	junk-binary	Archive/Junk/binary/7120ae32037ba68103e23ae76bde8305e78081.md	git object	high
Resources/personal-documents/7142e0c683bd84fd2416cd011598ab4d694115.md	junk-binary	Archive/Junk/binary/7142e0c683bd84fd2416cd011598ab4d694115.md	git object	high
Resources/personal-documents/7179d14a2588b83fc2f1e12a8d056e65e341e0.md	junk-binary	Archive/Junk/binary/7179d14a2588b83fc2f1e12a8d056e65e341e0.md	git object	high
Resources/personal-documents/73a2f840e023aaec5d0e8809d6111d90df0cba.md	junk-binary	Archive/Junk/binary/73a2f840e023aaec5d0e8809d6111d90df0cba.md	git object	high
Resources/personal-documents/74604626724056a8720993f8ebc1508a15811a.md	junk-binary	Archive/Junk/binary/74604626724056a8720993f8ebc1508a15811a.md	git object	high
Resources/personal-documents/7706cc2e031f21f01104fa978beeb3b589e8c6.md	junk-binary	Archive/Junk/binary/7706cc2e031f21f01104fa978beeb3b589e8c6.md	git object	high
Resources/personal-documents/7915025ce58fb71724df84125e7fdb69e4b2f8.md	junk-binary	Archive/Junk/binary/7915025ce58fb71724df84125e7fdb69e4b2f8.md	git object	high
Resources/personal-documents/7c450016ba5c5534c47091d6d7d458e965abf0.md	junk-binary	Archive/Junk/binary/7c450016ba5c5534c47091d6d7d458e965abf0.md	git object	high
Resources/personal-documents/7eb758bd3594cfcc2848cbdd7857ae1e12b234.md	junk-binary	Archive/Junk/binary/7eb758bd3594cfcc2848cbdd7857ae1e12b234.md	git object	high
Resources/personal-documents/83709c67c56d69eaef2b7bbf443dc927847286.md	junk-binary	Archive/Junk/binary/83709c67c56d69eaef2b7bbf443dc927847286.md	git object	high
Resources/personal-documents/87e92a3cee4493c573bd82dd149d70ba8e17ef.md	junk-binary	Archive/Junk/binary/87e92a3cee4493c573bd82dd149d70ba8e17ef.md	git object	high
Resources/personal-documents/8a7f3d5c1ce57d43c79d1ec2dee11975d9c638.md	junk-binary	Archive/Junk/binary/8a7f3d5c1ce57d43c79d1ec2dee11975d9c638.md	git object	high
Resources/personal-documents/8b68f1a0b1702688c5815ca6736d69a81883f4.md	junk-binary	Archive/Junk/binary/8b68f1a0b1702688c5815ca6736d69a81883f4.md	git object	high
Resources/personal-documents/8c9d3f02ffe624a12871c4ee059304f69e4a4e.md	junk-binary	Archive/Junk/binary/8c9d3f02ffe624a12871c4ee059304f69e4a4e.md	git object	high
Resources/personal-documents/8d9121454248c11fa58c2575c2240791953e84.md	junk-binary	Archive/Junk/binary/8d9121454248c11fa58c2575c2240791953e84.md	git object	high
Resources/personal-documents/8e27526cb0ef0fa033477872b0ca7ad7a85dd4.md	junk-binary	Archive/Junk/binary/8e27526cb0ef0fa033477872b0ca7ad7a85dd4.md	git object	high
Resources/personal-documents/9814c7a7cf18c3a6e99470dd53a1861e0511e8.md	junk-binary	Archive/Junk/binary/9814c7a7cf18c3a6e99470dd53a1861e0511e8.md	git object	high
Resources/personal-documents/a1e5847a664d26dcfa99cd1c8e1a49016e36fc.md	junk-binary	Archive/Junk/binary/a1e5847a664d26dcfa99cd1c8e1a49016e36fc.md	git object	high
Resources/personal-documents/a3af6b7b904438103e204ddb7c8e174cb92fe3.md	junk-binary	Archive/Junk/binary/a3af6b7b904438103e204ddb7c8e174cb92fe3.md	git object	high
Resources/personal-documents/a3eb9804bb8ea146f9f72d430d1b47f4a9eacc.md	junk-binary	Archive/Junk/binary/a3eb9804bb8ea146f9f72d430d1b47f4a9eacc.md	git object	high
Resources/personal-documents/ad034ce77be0978d4a088e4d1d58585e7010ec.md	junk-binary	Archive/Junk/binary/ad034ce77be0978d4a088e4d1d58585e7010ec.md	git object	high
Resources/personal-documents/ad5320c054597db16f935455615402b18e9f2f.md	junk-binary	Archive/Junk/binary/ad5320c054597db16f935455615402b18e9f2f.md	git object	high
Resources/personal-documents/aeb75bee141dcd3a8984267e207f513a7d1dcf.md	junk-binary	Archive/Junk/binary/aeb75bee141dcd3a8984267e207f513a7d1dcf.md	git object	high
Resources/personal-documents/afb448d5516a727c30e294d3c8201f8829d3f3.md	junk-binary	Archive/Junk/binary/afb448d5516a727c30e294d3c8201f8829d3f3.md	git object	high
Resources/personal-documents/applypatch-msg.md	junk-binary	Archive/Junk/web-code-artifacts/applypatch-msg.md	code/web file low-conf	high
Resources/personal-documents/b05d7365d434c9ed1b4e4538a38a077eac1ec7.md	junk-binary	Archive/Junk/binary/b05d7365d434c9ed1b4e4538a38a077eac1ec7.md	git object	high
Resources/personal-documents/b06565719615f2ee969f5cb30a721dc492717d.md	junk-binary	Archive/Junk/binary/b06565719615f2ee969f5cb30a721dc492717d.md	git object	high
Resources/personal-documents/b3474b6dd2581eeeb5e9386d76b9d27d0a665a.md	junk-binary	Archive/Junk/binary/b3474b6dd2581eeeb5e9386d76b9d27d0a665a.md	git object	high
Resources/personal-documents/b9f7d3065ca57413c9c774d7f6971e3c9c5ee3.md	junk-binary	Archive/Junk/binary/b9f7d3065ca57413c9c774d7f6971e3c9c5ee3.md	git object	high
Resources/personal-documents/bc348ce52b7165f388d52f36546c77528be58a.md	junk-binary	Archive/Junk/binary/bc348ce52b7165f388d52f36546c77528be58a.md	git object	high
Resources/personal-documents/bcabf6da113ea235807d2a092e37873a6a59f5.md	junk-binary	Archive/Junk/binary/bcabf6da113ea235807d2a092e37873a6a59f5.md	git object	high
Resources/personal-documents/c13ca50d6a5d39bf8a7fdbc66d4f034c827560.md	junk-binary	Archive/Junk/binary/c13ca50d6a5d39bf8a7fdbc66d4f034c827560.md	git object	high
Resources/personal-documents/c2363a4b5b716cc920085a5f9fc90d988a4b2d.md	junk-binary	Archive/Junk/binary/c2363a4b5b716cc920085a5f9fc90d988a4b2d.md	git object	high
Resources/personal-documents/c36b9a5223b55162bb8bc7ff56fda8fa6c21d1.md	junk-binary	Archive/Junk/binary/c36b9a5223b55162bb8bc7ff56fda8fa6c21d1.md	git object	high
Resources/personal-documents/c5e0b11b1e9a2eb99815f724eec6c724f00b56.md	junk-binary	Archive/Junk/binary/c5e0b11b1e9a2eb99815f724eec6c724f00b56.md	git object	high
Resources/personal-documents/c6c03491125312051f900035b5bbfe6215abfc.md	junk-binary	Archive/Junk/binary/c6c03491125312051f900035b5bbfe6215abfc.md	git object	high
Resources/personal-documents/c890a08eecfd26bd9fb3833939888b92d9fc66.md	junk-binary	Archive/Junk/binary/c890a08eecfd26bd9fb3833939888b92d9fc66.md	git object	high
Resources/personal-documents/cb1034bf335e7371417fd4ce8e526b4cafd0c9.md	junk-binary	Archive/Junk/binary/cb1034bf335e7371417fd4ce8e526b4cafd0c9.md	git object	high
Resources/personal-documents/cc1c9e4b8d5d3782d19a96c5025ec4ecd8ec3e.md	junk-binary	Archive/Junk/binary/cc1c9e4b8d5d3782d19a96c5025ec4ecd8ec3e.md	git object	high
Resources/personal-documents/cd881373efcc9adbb031a8c3283c61a5a1832a.md	junk-binary	Archive/Junk/binary/cd881373efcc9adbb031a8c3283c61a5a1832a.md	git object	high
Resources/personal-documents/cf07310344024c9053d41cf358639e39791dca.md	junk-binary	Archive/Junk/binary/cf07310344024c9053d41cf358639e39791dca.md	git object	high
Resources/personal-documents/commit-msg.md	junk-binary	Archive/Junk/web-code-artifacts/commit-msg.md	code/web file low-conf	high
Resources/personal-documents/d0431a93f6feb539e881eccbdb7de751655960.md	junk-binary	Archive/Junk/binary/d0431a93f6feb539e881eccbdb7de751655960.md	git object	high
Resources/personal-documents/d500b032a6ab839f0c0f0d4b8d577c57e66bba.md	junk-binary	Archive/Junk/binary/d500b032a6ab839f0c0f0d4b8d577c57e66bba.md	git object	high
Resources/personal-documents/de4f6711039c8ef9580467a9bfb1739faec9a4.md	junk-binary	Archive/Junk/binary/de4f6711039c8ef9580467a9bfb1739faec9a4.md	git object	high
Resources/personal-documents/e06019cbc3a1a2de663e745bf3376dd9c43edb.md	junk-binary	Archive/Junk/binary/e06019cbc3a1a2de663e745bf3376dd9c43edb.md	git object	high
Resources/personal-documents/e3814311f049cbfd0b714aadbd16cc932a6e7d.md	junk-binary	Archive/Junk/binary/e3814311f049cbfd0b714aadbd16cc932a6e7d.md	git object	high
Resources/personal-documents/e387dda58f4c25d39aa927bd392a6e392ab7ad.md	junk-binary	Archive/Junk/binary/e387dda58f4c25d39aa927bd392a6e392ab7ad.md	git object	high
Resources/personal-documents/e6580e2b447322d14fdab9a98333607786bb0e.md	junk-binary	Archive/Junk/binary/e6580e2b447322d14fdab9a98333607786bb0e.md	git object	high
Resources/personal-documents/e90b29a66fdeaa3a59fb97cd33f9c8c3649097.md	junk-binary	Archive/Junk/binary/e90b29a66fdeaa3a59fb97cd33f9c8c3649097.md	git object	high
Resources/personal-documents/eb4c7541edecf82ae4f03bb93f50ccad4d45e6.md	junk-binary	Archive/Junk/binary/eb4c7541edecf82ae4f03bb93f50ccad4d45e6.md	git object	high
Resources/personal-documents/ecb5b91594465c40f2c0fab42834364f04465a.md	junk-binary	Archive/Junk/binary/ecb5b91594465c40f2c0fab42834364f04465a.md	git object	high
Resources/personal-documents/f01bc2eab97165205065bcac46a40091905514.md	junk-binary	Archive/Junk/binary/f01bc2eab97165205065bcac46a40091905514.md	git object	high
Resources/personal-documents/f1dc950ebfae770d090e9599c640fe85cc8f76.md	junk-binary	Archive/Junk/binary/f1dc950ebfae770d090e9599c640fe85cc8f76.md	git object	high
Resources/personal-documents/f3051191ce1eafccdd0f7ffe11c4a7f260b81e.md	junk-binary	Archive/Junk/binary/f3051191ce1eafccdd0f7ffe11c4a7f260b81e.md	git object	high
Resources/personal-documents/f6088f20120ff57581f6cd1a28ae38692034ad.md	junk-binary	Archive/Junk/binary/f6088f20120ff57581f6cd1a28ae38692034ad.md	git object	high
Resources/personal-documents/fccb5098cb3ba7652a3d826f15e33c0b06160b.md	junk-binary	Archive/Junk/binary/fccb5098cb3ba7652a3d826f15e33c0b06160b.md	git object	high
Resources/personal-documents/fcd677faea268a1b6e450a78d81e720021c78f.md	junk-binary	Archive/Junk/binary/fcd677faea268a1b6e450a78d81e720021c78f.md	git object	high
Resources/personal-documents/fe96c79a34b31ca7ed8e0fd56740bc4312fa61.md	junk-binary	Archive/Junk/binary/fe96c79a34b31ca7ed8e0fd56740bc4312fa61.md	git object	high
Resources/personal-documents/fsmonitor-watchman.md	junk-binary	Archive/Junk/web-code-artifacts/fsmonitor-watchman.md	code/web file low-conf	high
Resources/personal-documents/post-update.md	junk-binary	Archive/Junk/web-code-artifacts/post-update.md	code/web file low-conf	high
Resources/personal-documents/pre-applypatch.md	junk-binary	Archive/Junk/web-code-artifacts/pre-applypatch.md	code/web file low-conf	high
Resources/personal-documents/pre-commit.md	junk-binary	Archive/Junk/web-code-artifacts/pre-commit.md	code/web file low-conf	high
Resources/personal-documents/pre-merge-commit.md	junk-binary	Archive/Junk/web-code-artifacts/pre-merge-commit.md	code/web file low-conf	high
Resources/personal-documents/pre-push.md	junk-binary	Archive/Junk/web-code-artifacts/pre-push.md	code/web file low-conf	high
Resources/personal-documents/pre-rebase.md	junk-binary	Archive/Junk/web-code-artifacts/pre-rebase.md	code/web file low-conf	high
Resources/personal-documents/pre-receive.md	junk-binary	Archive/Junk/web-code-artifacts/pre-receive.md	code/web file low-conf	high
Resources/personal-documents/prepare-commit-msg.md	junk-binary	Archive/Junk/web-code-artifacts/prepare-commit-msg.md	code/web file low-conf	high
Resources/personal-documents/push-to-checkout.md	junk-binary	Archive/Junk/web-code-artifacts/push-to-checkout.md	code/web file low-conf	high
Resources/personal-documents/sendemail-validate.md	junk-binary	Archive/Junk/web-code-artifacts/sendemail-validate.md	code/web file low-conf	high
Resources/personal-documents/update.md	junk-binary	Archive/Junk/web-code-artifacts/update.md	code/web file low-conf	high
Resources/personal-documents/_index.md	keep-in-place		index/system file	high
Resources/Reference/2024-05-07-layout-chapter-4.md	daily-note	Daily/2024/05/2024-05-07-layout-chapter-4.md	dated capture	high
Resources/Reference/2024-05-16-chapter-42.md	daily-note	Daily/2024/05/2024-05-16-chapter-42.md	dated capture	high
Resources/Reference/2024-05-16-chapter-45.md	daily-note	Daily/2024/05/2024-05-16-chapter-45.md	dated capture	high
Resources/Reference/2024-05-16-chapter-48.md	daily-note	Daily/2024/05/2024-05-16-chapter-48.md	dated capture	high
Resources/Reference/2024-05-24-chapter-6-to-print-or-not-to-print-that-is-the-question.md	daily-note	Daily/2024/05/2024-05-24-chapter-6-to-print-or-not-to-print-that-is-the-question.md	dated capture	high
Resources/Reference/2024-05-28-blh-chapter-1.md	daily-note	Daily/2024/05/2024-05-28-blh-chapter-1.md	dated capture	high
Resources/Reference/2024-05-28-blh-chapter-4-and-5.md	daily-note	Daily/2024/05/2024-05-28-blh-chapter-4-and-5.md	dated capture	high
Resources/Reference/2024-05-28-blh-chatper-4-and-5-results.md	daily-note	Daily/2024/05/2024-05-28-blh-chatper-4-and-5-results.md	dated capture	high
Resources/Reference/2024-07-01-text-blh-x-hmsm.md	daily-note	Daily/2024/07/2024-07-01-text-blh-x-hmsm.md	dated capture	high
Resources/Reference/2025-10-29-the-ultimate-management-consulting-presentation-template.md	daily-note	Daily/2025/10/2025-10-29-the-ultimate-management-consulting-presentation-template.md	dated capture	high
Resources/Reference/2026-04-05-general.md	junk-binary	Archive/Junk/web-code-artifacts/2026-04-05-general.md	code/web file low-conf	high
Resources/Reference/2026-04-11-portfolio-strategy.md	daily-note	Daily/2026/04/2026-04-11-portfolio-strategy.md	dated capture	high
Resources/Reference/2026-04-15-prd-writing.md	daily-note	Daily/2026/04/2026-04-15-prd-writing.md	dated capture	high
Resources/Reference/2026-04-15-two-file-prd-authoring-plan.md	daily-note	Daily/2026/04/2026-04-15-two-file-prd-authoring-plan.md	dated capture	high
Resources/Reference/2026-05-06-index.md	junk-binary	Archive/Junk/web-code-artifacts/2026-05-06-index.md	code/web file low-conf	high
Resources/Reference/2026-05-08-ofl.md	daily-note	Daily/2026/05/2026-05-08-ofl.md	dated capture	high
Resources/Reference/2026-05-08-readme.md	daily-note	Daily/2026/05/2026-05-08-readme.md	dated capture	high
Resources/Reference/AI Tools Guide.md	keep-in-place		structured folder	high
Resources/Reference/Banqueting Assignment.md	keep-in-place		structured folder	high
Resources/Reference/Because I Wanted to be Divine.md	keep-in-place		structured folder	high
Resources/Reference/Boys Academic Decline Analysis.md	keep-in-place		structured folder	high
Resources/Reference/Branding Prompts Framework.md	keep-in-place		structured folder	high
Resources/Reference/BRM Week 2 Presentation.md	keep-in-place		structured folder	high
Resources/Reference/Cases.md	keep-in-place		structured folder	high
Resources/Reference/ChatGPT Co-Founder Framework.md	keep-in-place		structured folder	high
Resources/Reference/ChatGPT Thought Partner Doc.md	keep-in-place		structured folder	high
Resources/Reference/Cocktail Description.md	keep-in-place		structured folder	high
Resources/Reference/Competitors Prompt.md	keep-in-place		structured folder	high
Resources/Reference/Concept MECC.md	keep-in-place		structured folder	high
Resources/Reference/Current Copy.md	keep-in-place		structured folder	high
Resources/Reference/Deep Research Framework.md	keep-in-place		structured folder	high
Resources/Reference/Democracy UK Essay.md	keep-in-place		structured folder	high
Resources/Reference/Essay Thomas Wielinga.md	keep-in-place		structured folder	high
Resources/Reference/Excel File Part 2.md	keep-in-place		structured folder	high
Resources/Reference/File 001.md	keep-in-place		structured folder	high
Resources/Reference/Final Event Doc.md	keep-in-place		structured folder	high
Resources/Reference/Founder ShakeItAtHome.md	keep-in-place		structured folder	high
Resources/Reference/Gastronomic Lunch.md	keep-in-place		structured folder	high
Resources/Reference/GEW Report.md	keep-in-place		structured folder	high
Resources/Reference/Go Explore Preparation.md	keep-in-place		structured folder	high
Resources/Reference/HB RDM.md	keep-in-place		structured folder	high
Resources/Reference/HOTS Strategic Business Plan.md	keep-in-place		structured folder	high
Resources/Reference/How to Create Brand with AI.md	keep-in-place		structured folder	high
Resources/Reference/Info Sources.md	keep-in-place		structured folder	high
Resources/Reference/Informatica Learning Goals.md	keep-in-place		structured folder	high
Resources/Reference/Interview Framework Template.md	keep-in-place		structured folder	high
Resources/Reference/IRD Menu.md	keep-in-place		structured folder	high
Resources/Reference/Letter to Mr Smits.md	keep-in-place		structured folder	high
Resources/Reference/Luuk PWS.md	keep-in-place		structured folder	high
Resources/Reference/Luuk Sources.md	keep-in-place		structured folder	high
Resources/Reference/Market Size Prompt.md	keep-in-place		structured folder	high
Resources/Reference/Menu.md	keep-in-place		structured folder	high
Resources/Reference/PBL.md	keep-in-place		structured folder	high
Resources/Reference/Pitch Deck Framework.md	keep-in-place		structured folder	high
Resources/Reference/Shake Build It.md	keep-in-place		structured folder	high
Resources/Reference/Short Stories.md	keep-in-place		structured folder	high
Resources/Reference/Skills Lab.md	keep-in-place		structured folder	high
Resources/Reference/Spanish M4.md	keep-in-place		structured folder	high
Resources/Reference/Startups CSR Essay.md	keep-in-place		structured folder	high
