src	dst	status	notes
Areas/personal/2025-09-25-100m-journal.md	Daily/2025/09/2025-09-25-100m-journal.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-09-26-everythings-going-right-so-why-do-i-feel-restless.md	Daily/2025/09/2025-09-26-everythings-going-right-so-why-do-i-feel-restless.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-09-26-how-efficient-consistency-beats-perfectionism-every-time.md	Daily/2025/09/2025-09-26-how-efficient-consistency-beats-perfectionism-every-time.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-09-26-those-fleeting-glimpses.md	Daily/2025/09/2025-09-26-those-fleeting-glimpses.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-10-17-cpb-keuzes-in-kaart-2027-2030.md	Daily/2025/10/2025-10-17-cpb-keuzes-in-kaart-2027-2030.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-10-18-anwsers-ts-thomas.md	Daily/2025/10/2025-10-18-anwsers-ts-thomas.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-10-18-the-aligned-couple.md	Daily/2025/10/2025-10-18-the-aligned-couple.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-10-24-ai-consulting-strategy-to-25k-mo-2026-stepbystep-playbook.md	Daily/2025/10/2025-10-24-ai-consulting-strategy-to-25k-mo-2026-stepbystep-playbook.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-11-03-tickets.md	Daily/2025/11/2025-11-03-tickets.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2025-11-09-grammarly.md	Daily/2025/11/2025-11-09-grammarly.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-02-10-barefootshoesresearch.md	Daily/2026/02/2026-02-10-barefootshoesresearch.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-02-17-project-hawkeye-may-22-moelis-company.md	Daily/2026/02/2026-02-17-project-hawkeye-may-22-moelis-company.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-02-17-project-overdrive-nov-18-goldman-sachs.md	Daily/2026/02/2026-02-17-project-overdrive-nov-18-goldman-sachs.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-02-17-project-overdrive-oct-18-goldman-sachs.md	Daily/2026/02/2026-02-17-project-overdrive-oct-18-goldman-sachs.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-02-17-project-world-jan-24-jefferies.md	Daily/2026/02/2026-02-17-project-world-jan-24-jefferies.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-02-17-project-world-oct-23-jefferies.md	Daily/2026/02/2026-02-17-project-world-oct-23-jefferies.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-03-05-performance-review-2025-2026-twi.md	Daily/2026/03/2026-03-05-performance-review-2025-2026-twi.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-03-09-lieve-thomas.md	Daily/2026/03/2026-03-09-lieve-thomas.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-03-09-performance-review-notes.md	Daily/2026/03/2026-03-09-performance-review-notes.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-03-29-aanslag-gemeentelijke-belastingen-en-of-waterschap.md	Daily/2026/03/2026-03-29-aanslag-gemeentelijke-belastingen-en-of-waterschap.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-03-29-taxatieverslag-034400122554-2025.md	Daily/2026/03/2026-03-29-taxatieverslag-034400122554-2025.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-01-bezwaarschrift-woz-avs197-2025.md	Daily/2026/04/2026-04-01-bezwaarschrift-woz-avs197-2025.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-03-utrecht-marathon-training-plan.md	Daily/2026/04/2026-04-03-utrecht-marathon-training-plan.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-06-claude-code-een-productiehandboek-voor-thomas.md	Daily/2026/04/2026-04-06-claude-code-een-productiehandboek-voor-thomas.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-06-gemini-pro.md	Daily/2026/04/2026-04-06-gemini-pro.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-cowork-instructions-marathon-research-project.md	Daily/2026/04/2026-04-08-cowork-instructions-marathon-research-project.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-1-training-structure-periodization.md	Daily/2026/04/2026-04-08-domain-1-training-structure-periodization.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-2-physiological-performance-metrics.md	Daily/2026/04/2026-04-08-domain-2-physiological-performance-metrics.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-3-strength-training-injury-prevention.md	Daily/2026/04/2026-04-08-domain-3-strength-training-injury-prevention.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-4-nutrition-fueling.md	Daily/2026/04/2026-04-08-domain-4-nutrition-fueling.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-5-recovery-science.md	Daily/2026/04/2026-04-08-domain-5-recovery-science.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-6-race-strategy-mental-performance.md	Daily/2026/04/2026-04-08-domain-6-race-strategy-mental-performance.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-domain-7-advanced-emerging-topics.md	Daily/2026/04/2026-04-08-domain-7-advanced-emerging-topics.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-marathon-training-evidence-library.md	Daily/2026/04/2026-04-08-marathon-training-evidence-library.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-marathon-training-research-prompt.md	Daily/2026/04/2026-04-08-marathon-training-research-prompt.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-thomass-16-week-marathon-training-block.md	Daily/2026/04/2026-04-08-thomass-16-week-marathon-training-block.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-thomass-personal-marathon-protocol.md	Daily/2026/04/2026-04-08-thomass-personal-marathon-protocol.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-08-utrecht-marathon-coaching-context.md	Daily/2026/04/2026-04-08-utrecht-marathon-coaching-context.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-09-settingslocal.md	Archive/Junk/web-code-artifacts/2026-04-09-settingslocal.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-09-utrecht-marathon-full-protocol-2026.md	Daily/2026/04/2026-04-09-utrecht-marathon-full-protocol-2026.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-11-prd-writing.md	Daily/2026/04/2026-04-11-prd-writing.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-13-zenvoices-automation-blueprint.md	Daily/2026/04/2026-04-13-zenvoices-automation-blueprint.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-15-skill.md	Daily/2026/04/2026-04-15-skill.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-15-the-art-of-voluntary-struggle.md	Daily/2026/04/2026-04-15-the-art-of-voluntary-struggle.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-15-thomas-unknown-wisdm-writing-style-guide.md	Daily/2026/04/2026-04-15-thomas-unknown-wisdm-writing-style-guide.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-15-unknown-wisdm-writer.md	Daily/2026/04/2026-04-15-unknown-wisdm-writer.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-04-22-utrecht-marathon-2026-live-training-plan.md	Daily/2026/04/2026-04-22-utrecht-marathon-2026-live-training-plan.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/personal/2026-05-04-utrecht-marathon-2026-updated-live-plan-v2.md	Daily/2026/05/2026-05-04-utrecht-marathon-2026-updated-live-plan-v2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2024-05-13-zuyd-contract-mgt-thomas-wielinga.md	Daily/2024/05/2024-05-13-zuyd-contract-mgt-thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2024-09-23-business-process-improvement-project-student-instruction.md	Daily/2024/09/2024-09-23-business-process-improvement-project-student-instruction.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2024-12-23-signed-contract-thomas-wielinga.md	Daily/2024/12/2024-12-23-signed-contract-thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-03-12-huurprijscheckonzelfstandig-slaap-138.md	Daily/2025/03/2025-03-12-huurprijscheckonzelfstandig-slaap-138.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-03-12-huurprijscheckonzelfstandig-slaap-93m2.md	Daily/2025/03/2025-03-12-huurprijscheckonzelfstandig-slaap-93m2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-03-12-huurprijscheckonzelfstandig.md	Daily/2025/03/2025-03-12-huurprijscheckonzelfstandig.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-05-14-ziggo-live-chat.md	Daily/2025/05/2025-05-14-ziggo-live-chat.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-05-25-hospitacontract-avs.md	Daily/2025/05/2025-05-25-hospitacontract-avs.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-05-27-hospitacontract-avs-marieke.md	Daily/2025/05/2025-05-27-hospitacontract-avs-marieke.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-10-22-hospitacontract-avs-emile.md	Daily/2025/10/2025-10-22-hospitacontract-avs-emile.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2025-10-22-hospitacontract-avs.md	Daily/2025/10/2025-10-22-hospitacontract-avs.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2026-02-20-hospitacontract-avs-copy.md	Daily/2026/02/2026-02-20-hospitacontract-avs-copy.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2026-02-20-hospitacontract-avs-sebastiaan.md	Daily/2026/02/2026-02-20-hospitacontract-avs-sebastiaan.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2026-02-24-hospitacontract-avs-sebastiaan-signed.md	Daily/2026/02/2026-02-24-hospitacontract-avs-sebastiaan-signed.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2026-05-03-chart-vendor-doy70yrx.md	Archive/Junk/dev-artifacts/2026-05-03-chart-vendor-doy70yrx.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/2026-05-03-index-bb2y41en.md	Archive/Junk/dev-artifacts/2026-05-03-index-bb2y41en.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
